大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
022010028003,松森三丁目,40.810538,140.776234,2,3
022010029001,新町一丁目,40.826913,140.737327,2,3
022010029002,新町二丁目,40.825832,140.742558,2,3
022010030001,新田一丁目,40.840542,140.717102,2,3
022010030002,新田二丁目,40.839866,140.713982,2,3
022010030003,新田三丁目,40.841290,140.709981,2,3
022010031001,西滝一丁目,40.822868,140.717346,2,3
022010031002,西滝二丁目,40.819803,140.718223,2,3
022010031003,西滝三丁目,40.821380,140.714385,2,3
022010032001,青柳一丁目,40.830026,140.757849,2,3
022010032002,青柳二丁目,40.826730,140.756828,2,3
022010033001,青葉一丁目,40.805376,140.742674,2,3
022010033002,青葉二丁目,40.804702,140.748291,2,3
022010033003,青葉三丁目,40.803730,140.754845,2,3
022010034001,千刈一丁目,40.824760,140.726927,2,3
022010034002,千刈二丁目,40.826032,140.719702,2,3
022010034003,千刈三丁目,40.823013,140.723967,2,3
022010034004,千刈四丁目,40.822798,140.721324,2,3
022010035001,千富町一丁目,40.816786,140.728456,2,3
022010035002,千富町二丁目,40.813958,140.725057,2,3
022010036001,造道一丁目,40.832740,140.786687,2,3
022010036002,造道二丁目,40.830161,140.784504,2,3
022010036003,造道三丁目,40.830100,140.788612,2,3
022010037000,大字羽白字沢田,40.860196,140.683705,1,2
022010038000,大字羽白字富田,40.850124,140.690143,1,2
022010039000,大字羽白字野木和,40.848693,140.677950,1,2
022010040000,大字浦町字奥野,40.811816,140.760801,1,2
022010041000,大字奥内字宮田,40.842000,140.835564,1,2
022010042000,大字沖館字篠田,40.828345,140.726697,1,2
022010043000,大字岩渡字イカマリ,40.772995,140.657844,1,2
022010044000,大字久栗坂字山辺,40.875472,140.855198,1,2
022010045000,大字久栗坂字浜田,40.870461,140.847219,1,2
022010046000,大字金浜字伊吹,40.765538,140.728460,1,2
022010047000,大字金浜字稲田,40.776390,140.736346,1,2
022010048000,大字金浜字船岡,40.773099,140.729435,1,2
022010049000,大字駒込字蛍沢,40.794698,140.809681,1,2
022010050000,大字駒込字月見野,40.794297,140.795995,1,2
022010051000,大字駒込字深沢,40.766264,140.812688,1,2
022010052000,大字駒込字南駒込山,40.675862,140.943717,1,2
022010053000,大字戸崎字宮井,40.814641,140.813231,2,2
022010054000,大字戸山字赤坂,40.802981,140.812042,1,2
022010055000,大字戸門字山部,40.805197,140.638990,1,2
022010056000,大字戸門字土筆山,40.817494,140.643207,1,2
022010057000,大字幸畑字阿倍野,40.782789,140.793482,1,2
022010058000,大字荒川字寒水沢,40.645031,140.816190,2,2
022010059000,大字荒川字松尾,40.781887,140.727544,1,2
022010060000,大字荒川字筒井,40.781631,140.734821,1,2
022010061000,大字荒川字藤戸,40.791038,140.737219,1,2
022010062000,大字高田字朝日山,40.758138,140.713339,1,2
022010063000,大字高田字日野,40.766541,140.718856,1,2
022010064000,大字細越字栄山,40.789113,140.709311,1,2
022010065000,大字細越字常盤,40.793996,140.713252,1,2
022010066000,大字細越字浅田,40.781777,140.714940,1,2
022010067000,大字三内字稲元,40.823743,140.709740,1,2
022010068000,大字三内字沢部,40.818758,140.697964,1,2
022010069000,大字小館字桜刈,40.741740,140.719959,1,2
022010070000,大字小館字末吉,40.747583,140.720869,1,2
022010071000,大字小橋字田川,40.787233,140.627910,1,2
022010072000,大字小畑沢字小杉,40.731850,140.760887,2,2
022010073000,大字新城字山田,40.831653,140.668729,1,2
022010074000,大字新城字福田,40.832361,140.678432,1,2
022010075000,大字新城字平岡,40.824706,140.678742,1,2
022010076000,大字西滝字富永,40.820051,140.717612,1,2
022010077000,大字石江字江渡,40.824176,140.693599,1,2
022010078000,大字石江字高間,40.828288,140.692153,1,2
022010079000,大字石江字平山,40.821872,140.687740,1,2
022010080000,大字泉野字内野,40.852780,140.825878,1,2
022010081000,大字浅虫字蛍谷,40.893052,140.864991,1,2
022010082000,大字浅虫字坂本,40.898749,140.865629,1,2
022010083000,大字浅虫字山下,40.884765,140.865868,1,2
022010084000,大字前田字湯の沢,40.691532,140.633043,1,2
022010085000,大字造道字浪打,40.825083,140.779459,1,2
022010086000,大字大野字金沢,40.816180,140.731390,1,2
022010087000,大字大野字笹崎,40.801778,140.728078,1,2
022010088000,大字大野字山下,40.806975,140.733302,1,2
022010089000,大字大野字若宮,40.804533,140.736875,1,2
022010090000,大字大野字前田,40.800608,140.733427,1,2
022010091000,大字大野字長島,40.820343,140.740309,1,2
022010092000,大字大野字片岡,40.810947,140.744454,1,2
022010093000,大字鶴ヶ坂字早稲田,40.784918,140.632975,1,2
022010094000,大字田茂木野字田茂木沢,40.757790,140.800944,1,2
022010095000,大字筒井字桜川,40.813106,140.770766,1,2
022010096000,大字八ツ役字上林,40.786130,140.742706,1,2
022010097000,大字飛鳥字山田,40.824450,140.657247,1,2
022010098000,大字野沢字稲荷沢,40.732839,140.739270,1,2
022010099000,大字野沢字横手,40.743727,140.725114,1,2
022010100000,大字野沢字沢部,40.748940,140.726525,1,2
022010101000,大字野内字浦島,40.859405,140.823900,1,2
022010102000,大字野内字菊川,40.848189,140.815763,1,2
022010103000,大字野内字山王林,40.854125,140.843146,1,2
022010104000,大字油川字岡田,40.848420,140.705587,1,2
022010105000,大字油川字千刈,40.823745,140.721163,1,2
022010106000,大字油川字大浜,40.848149,140.699211,1,2
022010107000,大字浪館字泉川,40.806520,140.723622,1,2
022010108000,大字浪館字前田,40.815256,140.721434,1,2
022010109000,大字浪館字平岡,40.808254,140.712871,1,2
022010110001,第二問屋町一丁目,40.793803,140.754811,1,3
022010110002,第二問屋町二丁目,40.793825,140.757642,2,3
022010110003,第二問屋町三丁目,40.792156,140.750273,1,3
022010110004,第二問屋町四丁目,40.787950,140.748739,1,3
022010111000,茶屋町,40.826811,140.764206,1,1
022010112001,中央一丁目,40.821208,140.747508,2,3
022010112002,中央二丁目,40.819118,140.747669,2,3
022010112003,中央三丁目,40.816861,140.746384,2,3
022010112004,中央四丁目,40.814605,140.750897,2,3
022010113001,中佃一丁目,40.816669,140.778393,2,3
022010113002,中佃二丁目,40.817756,140.781720,2,3
022010113003,中佃三丁目,40.819629,140.785089,2,3
022010114001,長島一丁目,40.823913,140.743621,2,3
022010114002,長島二丁目,40.821866,140.742355,2,3
022010114003,長島三丁目,40.820768,140.742101,2,3
022010114004,長島四丁目,40.819112,140.740018,2,3
022010115001,佃一丁目,40.820305,140.775008,2,3
022010115002,佃二丁目,40.820639,140.779751,2,3
022010115003,佃三丁目,40.822021,140.783310,2,3
022010116001,堤町一丁目,40.824510,140.758452,2,3
022010116002,堤町二丁目,40.822531,140.758160,2,3
022010117001,東造道一丁目,40.831492,140.792143,2,3
022010117002,東造道二丁目,40.828689,140.794689,2,3
022010117003,東造道三丁目,40.828345,140.797081,2,3
022010118001,東大野一丁目,40.802908,140.742638,2,3
022010118002,東大野二丁目,40.799280,140.742432,2,3
022010119001,筒井一丁目,40.807158,140.765886,2,3
022010119002,筒井二丁目,40.804490,140.766529,2,3
022010119003,筒井三丁目,40.803701,140.769341,2,3
022010119004,筒井四丁目,40.805118,140.776462,2,3
022010120001,南佃一丁目,40.812725,140.779583,2,3
022010120002,南佃二丁目,40.814768,140.785747,2,3
022010121001,虹ケ丘一丁目,40.812483,140.794584,2,3
022010121002,虹ケ丘二丁目,40.810224,140.794354,2,3
022010122001,八重田一丁目,40.835480,140.794471,2,3
022010122002,八重田二丁目,40.833996,140.797800,2,3
022010122003,八重田三丁目,40.830329,140.800875,2,3
022010122004,八重田四丁目,40.828166,140.801617,2,3
022010123001,浜館一丁目,40.807782,140.781888,2,3
022010123002,浜館二丁目,40.808116,140.784403,2,3
022010123003,浜館三丁目,40.809674,140.787022,2,3
022010123004,浜館四丁目,40.810501,140.789045,2,3
022010123005,浜館五丁目,40.807758,140.789003,2,3
022010123006,浜館六丁目,40.805181,140.784497,2,3
022010124001,浜田一丁目,40.802799,140.747518,2,3
022010124002,浜田二丁目,40.801793,140.752903,2,3
022010125001,富田一丁目,40.830587,140.718863,2,3
022010125002,富田二丁目,40.828330,140.714655,2,3
022010125003,富田三丁目,40.833617,140.711573,2,3
022010125004,富田四丁目,40.836854,140.708660,2,3
022010125005,富田五丁目,40.835610,140.714788,2,3
022010126001,北金沢一丁目,40.820519,140.732573,2,3
022010126002,北金沢二丁目,40.817323,140.732483,2,3
022010127001,本泉一丁目,40.829874,140.803392,2,3
022010127002,本泉二丁目,40.832282,140.804482,2,3
022010128001,本町一丁目,40.824553,140.748635,2,3
022010128002,本町二丁目,40.826572,140.748384,2,3
022010128003,本町三丁目,40.828256,140.748344,2,3
022010128004,本町四丁目,40.829447,140.752363,2,3
022010128005,本町五丁目,40.826682,140.752755,2,3
022010129001,妙見一丁目,40.793131,140.763250,1,3
022010129002,妙見二丁目,40.790801,140.762577,1,3
022010129003,妙見三丁目,40.788783,140.763469,1,3
022010130001,問屋町一丁目,40.789704,140.758591,2,3
022010130002,問屋町二丁目,40.786644,140.760571,1,3
022010131001,矢作一丁目,40.836348,140.800770,2,3
022010131002,矢作二丁目,40.834553,140.800591,2,3
022010131003,矢作三丁目,40.833279,140.802390,2,3
022010132001,柳川一丁目,40.830366,140.731943,2,3
022010132002,柳川二丁目,40.832288,140.728588,2,3
022010133001,里見一丁目,40.818862,140.710482,2,3
022010133002,里見二丁目,40.816313,140.714877,2,3
022010134001,緑一丁目,40.808244,140.744045,2,3
022010134002,緑二丁目,40.807618,140.748490,2,3
022010134003,緑三丁目,40.806823,140.752324,2,3
022010135000,浪岡大字王余魚沢字王余魚沢,40.725502,140.663041,1,2
022010136000,浪岡大字王余魚沢字野沢,40.746029,140.730919,1,2
022010137000,浪岡大字吉内字富田,40.832054,140.712256,1,2
022010138000,浪岡大字五本松字羽黒平,40.725408,140.625608,1,2
022010139000,浪岡大字高屋敷字安田,40.800973,140.714012,1,2
022010140000,浪岡大字高屋敷字野尻,40.779685,140.767864,1,2
022010141000,浪岡大字細野字二股,40.762990,140.683983,1,2
022010142000,浪岡大字細野字目倉石,40.687223,140.667498,1,2
022010143000,浪岡大字女鹿沢字赤茶,40.703794,140.582713,1,2
022010144000,浪岡大字樽沢字上野,40.775931,140.744399,1,2
022010145001,浪岡福田一丁目,40.718359,140.585617,2,3
022010145002,浪岡福田二丁目,40.720581,140.585614,2,3
022010145003,浪岡福田三丁目,40.722221,140.587304,2,3
022010146001,浪館前田一丁目,40.815506,140.720752,2,3
022010146002,浪館前田二丁目,40.816636,140.718385,2,3
022010146003,浪館前田三丁目,40.812899,140.716137,2,3
022010146004,浪館前田四丁目,40.810920,140.722306,2,3
022010147001,浪打一丁目,40.824601,140.778137,2,3
022010147002,浪打二丁目,40.825935,140.781618,2,3
